Name;Year;GEOGRAPHY;GEOGRAPHY;GEOGRAPHY;GEOGRAPHY;GEOGRAPHY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;REALITY;HUMAN FACTOR;HUMAN FACTOR;HUMAN FACTOR;HUMAN FACTOR;HUMAN FACTOR;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;DOMAINS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;GOALS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MEANS;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;MY APPROACH;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME;CONTENT TO ME
Exposure;2007;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0,7;0;0;0;0;0;1;1;0;0;0,5;0;1;0;1;1;0,5;0;0,5;0,5;1;0,2;0,5;0,5;0,2;0,6;1;0;0,5;0,3;0;0;0;0;0,5;0;0;0;0;1;1;0;0,5;0;0,5;0;0;0,2;1;0,5;0;0,3;0;0;0;0,3;0,5;0,5;0,7;0;0,2;0;0,7;0,6;0,5;0;0;0;0;0;1;0;0;0,7;0,3;0,5;0;1;0,1;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;1;0,3;0;0,2;0,5;0,2;0;0;0;0;0;0;0,3;0,7;0;0,3;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0
Base;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0,7;0;0;0;1;0;0;0;1;0,5;0;0;0;0,3;0;0,4;0;0;0;0;0;0;0;1;0,5;0;0,7;0;0,3;0;0,7;0,7;1;0;0;0;0;0;0,7;0;0,7;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0,4;0;0;0,2;0;0;0;0;0,3;0;0;0;0;0;0,3;0;0;0;0;0;0;0,3;0;0;0;0;0,2;0;0,5;0,5
Center;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;1;0;0;0;1;1;0;0;0;0,8;0,2;0;1;1;0;0;0,2;0,7;0,7;0;0;0;0,5;0;1;0;1;0;0;0,8;0,8;0;0;1;0,5;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0,3;1;0;0;0;0;0;0;1;1;1;0,5;0,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0,4;0,4;0;0;0;0;0;0;0
Access;2007;0;1;0;0;0;0;0;0;0;0;1;0,5;0,8;0;0;0,3;0,3;0;0;0;0;0;1;0;0;0;0;0,3;0,7;1;1;0;0;0;0;1;0;0;0,3;0;0;0;0;0,2;0,8;0;0,3;0;0;0;0;0;0;0,3;0;0,4;0,1;0;0;0;0;0,2;1;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0,4;0,6;0;0,5;0,3;0;1;0;0;0;0;0;0;0;1;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Aperture;2007;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0,5;0,3;0,5;0;0;0;0,5;0;1;0;0;0;0;0,6;0;1;0;0;0;0,4;0;0,7;0;0;0,3;0;0;0;0;1;0,8;0;0,5;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0,7;0,2;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0,5;0;0,5;0;0,5;0;0;0;0;1;0;0;1;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0
Detail;2007;0;1;0;0;0;0;0,5;0;0,5;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0,1;0;0;0,2;0;0;0;0,3;0;1;0;0;0,8;1;0,6;0;0,5;0;0;0;0;0;0;0;0;1;0,7;1;0;0;1;0,7;0;0,7;1;1;0;0;0,8;0;1;1;1;1;0,4;0,4;0;0;0;0;0;1;0;0,5;0,5;0,8;0;0,8;0,5;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0,5;0;0;1;0,5;0;0,8;0;0;1;1;0,7;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0,5;0,7;0;0,5;0,8;0;0,7;0;0;0,6;0
Dynasty;2007;0;0;0;1;0;0;1;0;0;0,5;0,7;0,7;0,2;1;0;0;0;0;1;0;0;0;0;1;0;1;0,5;0,5;0,5;0;0;1;1;0,5;1;0;0;0;0;0,7;0;0,5;0,5;0;0;0;0;0,5;0,6;0;0,5;0;0;1;0,5;0,5;0;0,4;1;0,5;1;0,8;0;1;0,2;0,5;1;1;0,6;0;0;1;0;1;1;1;1;1;1;0;0,2;0,3;0;0,8;1;0,5;0,8;0;1;0;0,5;0;0;0;0;0;0;0;0,5;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0,5;1;1;1;1;0,7;0,4;0;1;0;0;0,5;0,5;1;0;0;0,8;0;0,5;0;0,5;1;0;0,5;1;0;0;1;0,6;0,2;1;0,2;0,8;0
Living;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0,5;0,5;0;0;0;0,5;1;0;1;0;0;0;0,5;0,5;0;0;0;0;0,5;0;0,8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0,2;0;0;0;0;0;0;0,7;0;0;0;0;0;0,8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;1;0;1;0;0,7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0,2;0;0;0,2;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Passage;2007;0;1;0;0;0;0,2;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0,5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0;0;0,5;0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0,5;0;0;0;0;0,5;0;0;0,7;0;0,7;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,5;0;0;0;0,8;0;0;0;0
Bouquet;2008;0;0;0;1;0;0;0;0;0,5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0,5;0;1;0;0;0;0;0;0;0;1;0;0;0,5;0;0;0,9;0;0;0;0;0,5;0,5;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0,7;1;0;0,8;0,5;0;1;1;0,9;0;1;0,2;0;1;1;0;0;0;0;0;0;0;0;0;1;0,6;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0,5;0;0;1;1;0;1;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0,3;0;0;0;1;1;0;1;0;0,7;0,5
Forum;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0,5;0;0;1;1;0;0,8;0,4;0,5;0,5;0;1;0;0;0,6;1;1;1;0;0;0;0,6;0,4;0,8;0;0;0;0;0;1;1;1;0,1;0,7;0,3;0,3;0;0,8;0,8;0;0;0,7;0;1;0,8;0,8;0;1;0,5;0,5;0;1;0,4;0,2;0,4;0;0;0;0;1;0;0;0;0,5;0,2;0;0;0;1;0,8;0;1;0;0,2;0;0,7;0;0;0;0;0;0;0;0;0,5;0;1;0;0;0,4;0;1;0;0;0;0;0;0;0,2;1;0,3;0;0;0,8;0;0;0;0,8;1;0;0;0,2;0;0;0;0;0;0;0;0,5;0,5
House;2008;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0,6;0;0;0;0;0;0;0;1;0;0;0,6;1;0,6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,2;0;0,2;0;0;0,2;0;0,3;0;0,3;0;0;0,6;0;0,4;0,5;0,4;0;0,8;0;0;0;1;0;0;0,5;0,4;0,6;0,5;0,5;0;0;0,5;0;0,5;0,5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0,2;0;0;0,7;0,4;0;0,5;0;0;0;0;0;0;0,3;0;0;0;0;0,5;0,5;0;0,5;0;0;0;0;0;0;0;0;0,3;0;0;0
Territory;2008;1;0;0;0;0;0;0,5;0;0,5;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0,8;0,2;0;1;0;0;0,2;0;0,3;0;0;0,8;0;0,8;0;0;0,7;1;0,5;0,5;0;0;0,4;0,8;1;0;0,3;0;0;0;0;0,4;0,5;0,3;0,3;0;0,3;0,1;0,8;0;0,5;0;0;0;0;0;0,1;0,2;0;0;0,3;0,1;0;0;0;0;0;1;0,7;0;0;0;0;0;0,5;0,8;0;0;0;0,5;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,6;1;0,7;1;0,5;0,2;0,5;0;1;0;0;0,5;0;0;0;0;0;0;0;0,5;0;0;0,3;1;0;0,3;0,5;0;0;0;0;0
Labyrinth;2008;0;0;0;1;0;0;1;0;0;0;1;0,5;0;0;1;0;0,5;0;0;0;0;1;1;0;0;0;0,5;0;0;1;0;0;0,5;0,2;0;0,3;0;0;0;0;0;0,4;0,5;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0,5;0;0;0,3;0;0,4;0;0;0,6;0;0,4;0;0;0;0,3;0;0;0,3;0;0;0;0;0;0,3;0,5;0;0,3;0,2;0,8;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0,2;0,7;0;0;0;0;0;0,2;0,2;0;0;0;0;0;0,2;0,5;0;0;0;0;0;0;0,2;0,4;0,3;0;0;0,5;0;0;0
Cluster;2008;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0,3;0;0;0;0;1;1;0;0;0;0,6;0;1;1;0,5;0;0,5;0,5;0;1;0;0;0;0;0;0,8;0,3;0;0;0;0,4;0;0;0;0;0;0,5;0,5;0;0;0,8;0;0;0;0;0,2;0,2;0,5;0;0;0,6;0;0;1;0;0;0;1;0;0,5;0,2;0,5;0;0,3;0,3;0,2;0;0;0;1;0,5;0,8;0;0,6;0;0;0;0;0;0,7;0;0,5;0,5;0;0,6;1;0;0;0,5;0;0,5;0;0;0;0,2;0;0;0,4;0;0,8;0;0;0;0,7;0;0;0;0;0,3;1;0;0,4;0;0;0;0,5;1;0,5;0,6;0;0;0;0,4;0,2;0;0,2;0;0;0,5;0;0
Atmosphere;2008;0;0;0;1;0;0,5;0;0,5;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0,4;0;0,8;0;0,3;1;0;0;0;0;0,3;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0,8;0,4;0;0;0;0,7;0;0;0;0,4;0,3;0;0,8;0;0;0;0;0;0,5;0,8;0;0;0;0;0,8;0,7;0,5;0,8;0;0;0;0;0,4;0;0;0,5;0;1;0;0;0;0;0;0;0;0,5;0;0;0;1;0;0;0,5;0,7;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0,8;0;0;0;0;0;0,7;0,5;0;0,8;0,2;0;0;0;0
Volume;2008;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0,5;0;0;1;0;0;0;0;0;1;1;1;0,2;1;0,3;1;0;0,8;0,8;0;1;0,2;0,5;0,4;1;0;0,5;0,2;0;0;1;1;0;0;0;0;0;0;0,4;0,2;0,3;0,4;0;0;0,6;0,7;0;0,8;0,4;0,5;0;0,3;0,7;0;0,8;1;0,8;0,8;1;0,8;0;0;0;0;0,8;1;0,3;0;0;1;0;0,9;0,5;0,3;0,6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0;0;1;0,7;0;0;1;0,8;0;0,7;0,7;0;0;0,7;0;0;0,3;0;0;0;0;0;0,2;0;0;0,5;0;0,3;1;0;0;0,8;0
Support;2008;0;0;0;1;0;0;1;0;0;0;1;0,3;0;0;1;0;0,5;0;0;0;0;1;1;0;0;0;0,5;0;0;1;1;0;0,5;0;0;0,3;0;0;0;0;0;0,6;0,3;0;0;0;0,2;0;0;0;0;0;0,3;0;0;0;0;0;0,7;0;0;0;0;0,5;0;0;0,8;0;0;0,5;0;0,6;0;0,8;0;0;0;0,3;0;0;0,3;0;0;0;0;0;0,5;0,5;0;0,3;0,3;0,8;0;0;0,7;0,7;0;0,5;1;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0,5;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0
Junction;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0,2;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0,5;0;1;0;0;0,1;0;0;0,7;0;0;0,6;0;0;0,5;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0,2;0,7;0,3;0;0;0;0,2;0,4;0;0;0;0,5;0,8;0;0;0;0;0;0,7;0,7;0,4;0;0;0;0;0;0,5;0;0,4;0;0,5;1;0;0,6;0,5;1;0;0;0;0,8;0,5;0,5;0;0,8;0;1;0;1;0;0;0;1;0;0,3;0,5;0,1;0;0;0;0;0;0;0;0;0,7;0,5;0,7;0;0;0;0;1;0;0;0;0;0;0,3;0;0;0;0;0;0;0;0
Spectrum;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0,8;0;0;1;0;0,5;0;0;0;0;0;0;0,8;0;0;0;0;0,5;0,5;0;0,4;0,4;0,3;0,6;0;0;1;0,4;0;1;1;0;0;0,2;0,8;0;1;0;0;1;1;0,7;0;0,8;0;0;0;0,5;0;0;0;1;0;1;0,8;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0,4;0;0;1;0,5;0;0;0,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0,5
Replica;2008;0;0;1;0;0;0;0;0;0;0;1;0,3;0;0;1;0;0;0;0;0;0,5;0;1;0;0;0;0;0;1;0,6;0;0;0;0;0;0,2;0;0;0;0;0;0,3;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0,2;0;0;0;0;0,3;0;0;0,4;0;0;0;0;0,2;0,7;0,3;0,6;0;0;0;0;0,5;0,1;0,6;0,8;0;0,8;0;0;0;0,5;0,5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,8;0;0;0;0,2;0;0;0;0;0;0,3;0;0;0,7;0,2;0,9;0;0;0,4;1;0;0;0,6;0,4;0;0,6;0;0;0;0,5;0
Control;2008;0;0;0;1;0;0;0;0,5;0;0;1;0;0;0;0;0;0,2;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0,8;1;0,8;1;0;0,9;1;0;0,8;0;0;0,8;1;0,8;0;1;1;0,4;1;1;0,5;1;0;0;0;0,5;0,7;0,4;0,5;0,8;0,4;0,8;0,8;0,8;0,3;0,5;0;0,8;0,5;0,2;0,4;0,1;0,8;0,7;0,6;1;0,2;0;0,9;0,4;0;0;1;1;0,3;1;1;0,6;0,6;0,5;0;0;0;1;0,4;0;1;0;0;0;0,8;0;0,3;0;0;0;0;0,5;0;0;1;1;0,5;0;0,5;0,8;0,8;0,5;0;0;1;0,5;0,5;0,5;0,5;0;0;0;0;0;0;0;0;0,8;0,5;0,5;0;0,7;1;0,7;0,3;0,5;0,5;0;0,5;0
Nature;2008;0;0;0;1;0;0;1;0;0,3;0;0,5;0;0;0;0;0;0,7;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0,5;0;0,7;0;0;0,5;0;0,3;0;0;0,5;1;0;0,8;0;0;0;0;0,5;0;0;0;0;0;0,5;0,5;0,3;0;0,4;0;0;1;0,3;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,5;0;0,5;1;0;0;0,5;1;0,5;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0,5;0;0;1;0,5;0;0;0,3;1;0;0;0;0;0;0;0;0,3;0,3;0;0;0;0,5;0;0;0;0;1;1;0,3;0;0;0;0;0
Project;2008;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;0,5;0;0,7;1;0;0;0;0,7;0;0,5;0,8;0;0;0;0,3;0;0,5;0;0,5;0;0;0;0,5;0,7;0,3;0;0;0;0;0;0;0;0;0;0,3;0,3;0;0,3;0;0,4;0;0,4;0;0;0;0,4;0;0;0;0;0;0;0;0,8;0;1;0;0,5;0,5;0;1;0;0;0,3;0;0;0;0;1;0,5;0,5;0;0;0;0;1;0;0;0;0;1;0,5;0,5;0;0,5;0,2;0;0;0;0,5;0;0;0,5;0,5;0;0;0;0,2;0;0;0,7;0;0,3;0;0;0,3;0;0;0,5;0;0,3;0;0;0,5;0
Property;2008;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0,3;0;0;1;0;0;0;0;0;0,8;0,8;0;0;0;0;0;1;0;0;0;0,5;0,8;0;0,3;0,5;0;0,8;0;0,5;0;0;0,8;0;0;0,8;0,6;0,5;0,8;0;0,8;0;0,8;0,5;0;0;0,5;1;0;0,2;0;0;0;0;1;0,5;1;0;0,5;0,5;1;0;0;1;0,5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0,2;0;0;0,5;0,5;0;0,6;0,3;0;0;0;0;0;0;0,5;0,8;0;0;0;0;0;0,4;0,3;0;0,3;0;0;0,4;0;1;0,4;0;0;0,8;0;0;0,2
Summit;2008;0;0;0;1;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;0,5;1;0;0,5;0;0;1;0;0;0;0;0,2;1;0;0,5;0;0;1;0;0,5;0;0;0;0;0;0,5;0,5;0,8;1;1;0,4;0;0,5;1;0;0,5;0;0;0;0;1;0;1;0,5;1;1;0;0;0;0;0;0;1;1;0;0;0,7;0;0,5;0,5;1;1;0;1;0;0;1;0;0,5;0;0,7;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;0,8;0,8;0,5;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0,8;0;0;0,3;0;0;1;0,4;0,5;0;0;0;0
Transition;2008;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0,7;0,5;0,5;0,5;0;0,5;0;0,5;0;0;0;0,2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0,5;0;0;0;0,5;0;1;0,5;0,3;0;0,5;0;0;0;0;0;0,5;0,5;0,8;1;0,5;0,5;1;0;0,4;1;0,7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0,3;0,3;0;1;0;0;0,2;0;0;0;0;0;0;0,2;0;0,5;0;0;0;0;0,2;0,5;0;1;0;0;0,2;0;0;0;0
Site;2008;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0,5;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0,7;0,7;0;1;0;0,7;1;1;0;0;0;0;1;0;1;0,4;0;0;0;0,5;0,8;1;1;0;0;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0,5;0;1;0;0;0,7;0;0;1;0;1;0,5;0,5;0;0;0;0;0;0;0;0,3;0;1;0;0;0,5;0,5;0;0;0,5;0;0;0;0;1;1;0;0,6;0;0;0;0,3;0,5;0;1;0;0;0,5;0;1;0;0,3;0;0,3;0;0;0
Matrix;2008;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0,5;1;0;0;0;1;0;0;1;1;0;0;0,8;0;1;0;0;0;0;0;0,5;0,5;0;0,5;0;0,8;0,5;0,5;0;0;0,3;0;0,5;0;0,3;0;0;0;0;0;0,8;0,5;0;0;0,5;0;0;0,8;0;0;0;0,5;1;0;0;0;0;0;0,8;0,5;0,5;0;0;0;1;0,5;1;0;1;0,5;0;0;0;0;0,5;0;0;1;0;1;0,7;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0,5;0,5;0;0;0,5;0;1;0,7;0,7;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0,8;1;0;0,3;0;0,5
Monitor;2008;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0,2;1;1;0;1;1;0,5;0;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0,5;1;1;0;0,5;1;1;1;1;1;0,5;0;1;0;0;1;1;1;0;1;0;0;0;1;1;0,6;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0,5;0;1;1;0,5;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0,5;0;0;1;0,5;1;0;0,5;1;0;1;0;0,5
Flood;2009;0;0;0;1;0;0;1;0;0,5;0;0;0;0;0;0;0;1;0;0;1;0;0,5;1;0;0;0;0;1;0;1;0,5;1;0,5;0;1;1;1;0;0;1;0;0;1;0;0;0,5;0;0,5;0,5;0;1;0;0;0,4;0;0;0;0;0;0;0,8;0;0;1;0;1;0,7;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0,5;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0,5;0;0;0,5;0;0;0;1;1;0;0;0;0;0;1;1;0,3;0,5;0;0;0;0;0;0;0;0,5;1;1;0,7;1;0;0,4;0;0
Picture a Mirror;2009;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,3;0,5;0;0;0;0;0;0;0;0;0,2;0,2;0;0,3;0;0;0,3;1;0;0;0;0;0,5;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0,4;0;0,3;0,5;0,5;0,7;0;0,4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0,7;0,4;0;0,3;0;0;0;0;0;0;0;0;0;0,2;0;0,3;0;0;0;0,1;0;0;0;0,5;0,6;0,5;0;0,8;0;0;0
Matter;2009;0;0;0;1;0;0;0;0,3;0,3;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0,2;0;1;0;0,4;0,2;0;0;0,5;0;0;1;0,5;0,5;0,5;0,5;0;0;0;0;0,8;0;0,5;0,5;0;0;0;0;0,8;0,8;0,8;0;0,5;0,3;0;0,7;0,8;0;0,5;0,5;0,8;0;0;0;0;0;0,5;1;0,5;0,3;0;0;1;0,3;0,5;1;1;0,8;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0,5;0;0;0,5;0,3;0,5;0;0;0,5;0;0;0;0,8;1;0;1;0,8;0;0;1;1;0;0;0;0;0;0,7;1;0;0,3;1;0;0;0;0,2
Play;2009;0;0;0;1;0;0;0;0;0,5;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0,5;1;0;0;0;0;0,8;1;0;0,5;1;0;0;0;0;0;0;0;0;0,5;0;0,5;0;0;0,8;0;0;0;1;0;0;0;1;0;0;0,5;0;0;0;0;0,7;0;0;0;0;0;0;1;0,5;0;0;0;0;1;0,5;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0,2;0;0,3;1;1;0;1;0,5;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0,5;0;1;0;0;0
Race;2009;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0,6;1;1;0;0;0;0;1;0;1;1;0;0;0,7;0;0;0;1;0;0;0;0,3;0,5;0;0;0;0,5;0;0,8;0;0;0;0;0,8;0;0;0,3;0,5;0;1;0;0,5;0,8;0,8;1;1;0;0,5;1;0,5;0;0,8;0;0,5;1;0;0,3;0,8;1;0;0,5;0;0;0;0;1;1;0;0,8;0;1;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0,8;0;0;1;1;1;0;1;0;0;0;0;0;0,7;0,3;0;1;0;0;0;0;0,4;0;0;0,5;0;0;0;0,4;0;1;0;0;0;0,8;1;1
